case,id,gender,deg,yrdeg,field,startyr,year,rank,admin,salary
15360,1364,M,PhD,69,Arts,68,79,Assoc,0,2202
15361,1364,M,PhD,69,Arts,68,80,Assoc,0,2376
15362,1364,M,PhD,69,Arts,68,81,Assoc,0,2642
15363,1364,M,PhD,69,Arts,68,82,Assoc,0,2642
15364,1364,M,PhD,69,Arts,68,83,Assoc,0,2787
15365,1364,M,PhD,69,Arts,68,84,Assoc,0,3020
15366,1364,M,PhD,69,Arts,68,85,Assoc,0,3020
15367,1364,M,PhD,69,Arts,68,86,Assoc,0,3293
15368,1364,M,PhD,69,Arts,68,87,Assoc,0,3458
15369,1364,M,PhD,69,Arts,68,88,Assoc,0,3508
15370,1364,M,PhD,69,Arts,68,89,Assoc,0,3648
15371,1364,M,PhD,69,Arts,68,90,Assoc,0,3711
15372,1364,M,PhD,69,Arts,68,91,Assoc,0,3883
15373,1364,M,PhD,69,Arts,68,92,Assoc,0,3996
15374,1364,M,PhD,69,Arts,68,93,Assoc,0,3996
15375,1364,M,PhD,69,Arts,68,94,Assoc,0,3996
15376,1364,M,PhD,69,Arts,68,95,Assoc,0,4231
15377,1365,M,PhD,78,Arts,79,79,Assist,0,1842
15378,1365,M,PhD,78,Arts,79,80,Assist,0,2037
15379,1365,M,PhD,78,Arts,79,81,Assist,0,2258
15380,1365,M,PhD,78,Arts,79,82,Assist,0,2192
15381,1365,M,PhD,78,Arts,79,83,Assist,0,2595
15382,1365,M,PhD,78,Arts,79,84,Assist,0,2770
15383,1365,M,PhD,78,Arts,79,85,Assoc,0,2851
15384,1365,M,PhD,78,Arts,79,86,Assoc,0,3110
15385,1365,M,PhD,78,Arts,79,87,Assoc,0,3266
15386,1365,M,PhD,78,Arts,79,88,Assoc,0,3313
15387,1365,M,PhD,78,Arts,79,89,Assoc,0,3808
15388,1365,M,PhD,78,Arts,79,90,Assoc,0,3986
15389,1365,M,PhD,78,Arts,79,91,Assoc,0,4231
15390,1365,M,PhD,78,Arts,79,92,Assoc,0,4353
15391,1365,M,PhD,78,Arts,79,93,Assoc,0,4416
15392,1365,M,PhD,78,Arts,79,94,Assoc,0,4416
15393,1365,M,PhD,78,Arts,79,95,Assoc,1,4743
15394,1366,F,PhD,76,Arts,89,89,Assist,0,3348
15395,1366,F,PhD,76,Arts,89,90,Assist,0,3406
15396,1366,F,PhD,76,Arts,89,91,Assist,0,3667
15397,1366,F,PhD,76,Arts,89,92,Assist,0,3774
15398,1366,F,PhD,76,Arts,89,93,Assist,0,3828
15399,1366,F,PhD,76,Arts,89,94,Assist,0,3828
15400,1366,F,PhD,76,Arts,89,95,Assist,0,3939
15401,1367,M,PhD,83,Other,93,93,Assoc,0,5318.667
15402,1367,M,PhD,83,Other,93,94,Assoc,0,5318.667
15403,1367,M,PhD,83,Other,93,95,Assoc,0,5472
15404,1368,M,PhD,77,Prof,86,86,Assoc,0,4708
15405,1368,M,PhD,77,Prof,86,87,Assoc,0,4944
15406,1368,M,PhD,77,Prof,86,88,Full,0,5087
15407,1368,M,PhD,77,Prof,86,89,Full,0,5443
15408,1368,M,PhD,77,Prof,86,90,Full,0,5698
15409,1368,M,PhD,77,Prof,86,91,Full,0,6048
15410,1368,M,PhD,77,Prof,86,92,Full,0,6781
15411,1368,M,PhD,77,Prof,86,93,Full,0,6977
15412,1368,M,PhD,77,Prof,86,94,Full,0,6977
15413,1368,M,PhD,77,Prof,86,95,Full,0,7283
15414,1369,F,PhD,88,Other,88,88,Assist,0,3313
15415,1369,F,PhD,88,Other,88,89,Assist,0,3445
15416,1369,F,PhD,88,Other,88,90,Assist,0,3873
15417,1369,F,PhD,88,Other,88,91,Assist,0,4171
15418,1369,F,PhD,88,Other,88,92,Assoc,0,4743
15419,1369,F,PhD,88,Other,88,93,Assoc,0,5022
15420,1369,F,PhD,88,Other,88,94,Assoc,0,5022
15421,1369,F,PhD,88,Other,88,95,Assoc,0,5394
15422,1371,M,PhD,66,Other,69,76,Full,0,2605.882
15423,1371,M,PhD,66,Other,69,77,Full,0,3005.882
15424,1371,M,PhD,66,Other,69,78,Full,0,3239
15425,1371,M,PhD,66,Other,69,79,Full,0,3686
15426,1371,M,PhD,66,Other,69,80,Full,0,4090.909
15427,1371,M,PhD,66,Other,69,81,Full,0,4681
15428,1371,M,PhD,66,Other,69,82,Full,1,4609
15429,1371,M,PhD,66,Other,69,83,Full,1,5374
15430,1371,M,PhD,66,Other,69,84,Full,1,6533
15431,1371,M,PhD,66,Other,69,85,Full,1,6533
15432,1371,M,PhD,66,Other,69,86,Full,0,8104
15433,1371,M,PhD,66,Other,69,87,Full,0,8757
15434,1371,M,PhD,66,Other,69,88,Full,0,9406
15435,1371,M,PhD,66,Other,69,89,Full,0,10657
15436,1371,M,PhD,66,Other,69,90,Full,0,11155
15437,1371,M,PhD,66,Other,69,91,Full,0,11672
15438,1371,M,PhD,66,Other,69,92,Full,0,11840
15439,1371,M,PhD,66,Other,69,93,Full,0,12011
15440,1371,M,PhD,66,Other,69,94,Full,0,12011
15441,1371,M,PhD,66,Other,69,95,Full,0,12241
15442,1372,M,PhD,70,Arts,85,85,Full,0,4856
15443,1372,M,PhD,70,Arts,85,86,Full,0,5056
15444,1372,M,PhD,70,Arts,85,87,Full,0,5310
15445,1372,M,PhD,70,Arts,85,88,Full,1,5786
15446,1372,M,PhD,70,Arts,85,89,Full,1,6280
15447,1372,M,PhD,70,Arts,85,90,Full,0,6668
15448,1372,M,PhD,70,Arts,85,91,Full,0,6977
15449,1372,M,PhD,70,Arts,85,92,Full,0,7078
15450,1372,M,PhD,70,Arts,85,93,Full,0,7180
15451,1372,M,PhD,70,Arts,85,94,Full,0,7180
15452,1372,M,PhD,70,Arts,85,95,Full,0,7823
15453,1374,M,PhD,75,Other,77,77,Assist,0,1773
15454,1374,M,PhD,75,Other,77,78,Assist,0,1866
15455,1374,M,PhD,75,Other,77,79,Assist,0,2120
15456,1374,M,PhD,75,Other,77,80,Assoc,0,2376
15457,1374,M,PhD,75,Other,77,81,Assoc,0,2605
15458,1374,M,PhD,75,Other,77,82,Assoc,0,2719
15459,1374,M,PhD,75,Other,77,83,Assoc,0,3125
15460,1374,M,PhD,75,Other,77,84,Full,0,3586
15461,1374,M,PhD,75,Other,77,85,Full,0,3586
15462,1374,M,PhD,75,Other,77,86,Full,0,4023
15463,1374,M,PhD,75,Other,77,87,Full,0,4225
15464,1374,M,PhD,75,Other,77,88,Full,1,4347
15465,1374,M,PhD,75,Other,77,89,Full,1,4925
15466,1374,M,PhD,75,Other,77,90,Full,1,5229
15467,1374,M,PhD,75,Other,77,91,Full,1,6590
15468,1374,M,PhD,75,Other,77,92,Full,0,6781
15469,1374,M,PhD,75,Other,77,93,Full,1,6977
15470,1374,M,PhD,75,Other,77,94,Full,0,6977
15471,1374,M,PhD,75,Other,77,95,Full,1,7283
15472,1375,M,PhD,65,Prof,66,76,Full,0,2160
15473,1375,M,PhD,65,Prof,66,77,Full,0,2419
15474,1375,M,PhD,65,Prof,66,78,Full,0,2544
15475,1375,M,PhD,65,Prof,66,79,Full,0,2850
15476,1375,M,PhD,65,Prof,66,80,Full,0,3058
15477,1375,M,PhD,65,Prof,66,81,Full,0,3517
15478,1375,M,PhD,65,Prof,66,82,Full,1,3802
15479,1375,M,PhD,65,Prof,66,83,Full,1,4592
15480,1375,M,PhD,65,Prof,66,84,Full,1,5192
15481,1375,M,PhD,65,Prof,66,85,Full,1,5192
15482,1375,M,PhD,65,Prof,66,86,Full,1,6348
15483,1375,M,PhD,65,Prof,66,87,Full,1,6668
15484,1375,M,PhD,65,Prof,66,88,Full,1,7060
15485,1375,M,PhD,65,Prof,66,89,Full,1,7771
15486,1375,M,PhD,65,Prof,66,90,Full,1,8371
15487,1375,M,PhD,65,Prof,66,91,Full,1,8759
15488,1375,M,PhD,65,Prof,66,92,Full,1,9143
15489,1375,M,PhD,65,Prof,66,93,Full,1,9408
15490,1375,M,PhD,65,Prof,66,94,Full,1,9408
15491,1375,M,PhD,65,Prof,66,95,Full,1,9681
15492,1376,F,PhD,81,Other,86,86,Assoc,0,4156.471
15493,1376,F,PhD,81,Other,86,87,Assoc,0,3711
15494,1376,F,PhD,81,Other,86,88,Assoc,1,4281
15495,1376,F,PhD,81,Other,86,89,Assoc,1,4580
15496,1376,F,PhD,81,Other,86,90,Assoc,1,4933
15497,1376,F,PhD,81,Other,86,91,Assoc,1,5388
15498,1376,F,PhD,81,Other,86,92,Assoc,1,5627
15499,1376,F,PhD,81,Other,86,93,Full,1,6216
15500,1376,F,PhD,81,Other,86,94,Full,1,6216
15501,1376,F,PhD,81,Other,86,95,Full,0,7180
15502,1377,M,PhD,73,Other,75,76,Assist,0,1592
15503,1377,M,PhD,73,Other,75,77,Assist,0,1754
15504,1377,M,PhD,73,Other,75,78,Assoc,0,1980
15505,1377,M,PhD,73,Other,75,79,Assoc,0,2500
15506,1377,M,PhD,73,Other,75,80,Assoc,0,2642
15507,1377,M,PhD,73,Other,75,81,Assoc,0,2879
15508,1377,M,PhD,73,Other,75,82,Full,0,3137
15509,1377,M,PhD,73,Other,75,83,Full,0,3310
15510,1377,M,PhD,73,Other,75,84,Full,0,3534
15511,1377,M,PhD,73,Other,75,85,Full,0,3534
15512,1377,M,PhD,73,Other,75,86,Full,0,4199
15513,1377,M,PhD,73,Other,75,87,Full,0,4410
15514,1377,M,PhD,73,Other,75,88,Full,0,4538
15515,1377,M,PhD,73,Other,75,89,Full,0,4786
15516,1377,M,PhD,73,Other,75,90,Full,0,4939
15517,1377,M,PhD,73,Other,75,91,Full,1,5388
15518,1377,M,PhD,73,Other,75,92,Full,1,5747
15519,1377,M,PhD,73,Other,75,93,Full,1,5991
15520,1377,M,PhD,73,Other,75,94,Full,1,6991
15521,1377,M,PhD,73,Other,75,95,Full,1,11783
15522,1378,M,PhD,76,Other,76,76,Assist,0,1563
15523,1378,M,PhD,76,Other,76,77,Assist,0,1717
15524,1378,M,PhD,76,Other,76,78,Assist,0,1791
15525,1378,M,PhD,76,Other,76,79,Assist,0,1959
15526,1378,M,PhD,76,Other,76,80,Assist,0,2121
15527,1378,M,PhD,76,Other,76,82,Assist,0,2448.485
15528,1378,M,PhD,76,Other,76,83,Assoc,0,2708
15529,1378,M,PhD,76,Other,76,84,Assoc,0,3290
15530,1378,M,PhD,76,Other,76,85,Assoc,0,3290
15531,1378,M,PhD,76,Other,76,86,Full,0,3909
15532,1378,M,PhD,76,Other,76,87,Full,0,4105
15533,1378,M,PhD,76,Other,76,88,Full,0,4410
15534,1378,M,PhD,76,Other,76,89,Full,0,4996
15535,1378,M,PhD,76,Other,76,90,Full,0,5305
15536,1378,M,PhD,76,Other,76,91,Full,0,5878
15537,1378,M,PhD,76,Other,76,92,Full,0,6313
15538,1378,M,PhD,76,Other,76,93,Full,0,6496
15539,1378,M,PhD,76,Other,76,94,Full,0,6496
15540,1378,M,PhD,76,Other,76,95,Full,0,6977
15541,1379,M,PhD,71,Other,74,76,Assist,0,1405
15542,1379,M,PhD,71,Other,74,77,Assist,0,1507
15543,1379,M,PhD,71,Other,74,78,Assist,0,1574
15544,1379,M,PhD,71,Other,74,79,Assist,0,1760
15545,1379,M,PhD,71,Other,74,80,Assist,0,1869
15546,1379,M,PhD,71,Other,74,81,Assist,0,2099
15547,1379,M,PhD,71,Other,74,82,Assist,0,2161
15548,1379,M,PhD,71,Other,74,83,Assoc,0,2414
15549,1379,M,PhD,71,Other,74,84,Assoc,0,2613
15550,1379,M,PhD,71,Other,74,85,Assoc,0,2613
15551,1379,M,PhD,71,Other,74,86,Assoc,0,2692
15552,1379,M,PhD,71,Other,74,87,Assoc,0,2828
15553,1379,M,PhD,71,Other,74,88,Assoc,0,3038
15554,1379,M,PhD,71,Other,74,89,Assoc,0,3344
15555,1379,M,PhD,71,Other,74,90,Assoc,0,3450
15556,1379,M,PhD,71,Other,74,91,Assoc,0,3559
15557,1379,M,PhD,71,Other,74,92,Assoc,0,3823
15558,1379,M,PhD,71,Other,74,93,Assoc,0,3991
15559,1379,M,PhD,71,Other,74,94,Assoc,0,3991
15560,1379,M,PhD,71,Other,74,95,Assoc,0,4225
15561,1380,M,PhD,74,Other,74,76,Assoc,0,1803
15562,1380,M,PhD,74,Other,74,77,Assoc,0,2019
15563,1380,M,PhD,74,Other,74,78,Assoc,0,2176
15564,1380,M,PhD,74,Other,74,79,Assoc,0,2454
15565,1380,M,PhD,74,Other,74,80,Assoc,0,2686
15566,1380,M,PhD,74,Other,74,81,Assoc,0,3092
15567,1380,M,PhD,74,Other,74,82,Full,0,3417
15568,1380,M,PhD,74,Other,74,83,Full,0,3710
15569,1380,M,PhD,74,Other,74,84,Full,0,4505
15570,1380,M,PhD,74,Other,74,85,Full,0,4505
15571,1380,M,PhD,74,Other,74,86,Full,0,4914
15572,1380,M,PhD,74,Other,74,87,Full,0,5160
15573,1380,M,PhD,74,Other,74,88,Full,0,5310
15574,1380,M,PhD,74,Other,74,89,Full,0,5846
15575,1380,M,PhD,74,Other,74,90,Full,0,6120
15576,1380,M,PhD,74,Other,74,91,Full,0,6404
15577,1380,M,PhD,74,Other,74,92,Full,0,6590
15578,1380,M,PhD,74,Other,74,93,Full,1,7388
15579,1380,M,PhD,74,Other,74,94,Full,1,7388
15580,1380,M,PhD,74,Other,74,95,Full,1,7935
15581,1381,M,PhD,76,Prof,87,87,Full,0,3606
15582,1381,M,PhD,76,Prof,87,88,Full,0,3606
15583,1381,M,PhD,76,Prof,87,89,Full,0,4029.412
15584,1381,M,PhD,76,Prof,87,90,Full,0,4529.412
15585,1381,M,PhD,76,Prof,87,91,Full,0,4806
15586,1381,M,PhD,76,Prof,87,92,Full,0,5162
15587,1381,M,PhD,76,Prof,87,93,Full,0,5465
15588,1381,M,PhD,76,Prof,87,94,Full,0,5465
15589,1381,M,PhD,76,Prof,87,95,Full,0,5705
15590,1382,M,PhD,89,Other,91,91,Assist,0,4416
15591,1382,M,PhD,89,Other,91,92,Assist,0,4416
15592,1382,M,PhD,89,Other,91,93,Assist,0,4480
15593,1382,M,PhD,89,Other,91,94,Assist,0,4480
15594,1382,M,PhD,89,Other,91,95,Assoc,0,4881
15595,1384,M,PhD,70,Prof,70,76,Assoc,0,1875
15596,1384,M,PhD,70,Prof,70,77,Assoc,0,2216
15597,1384,M,PhD,70,Prof,70,78,Assoc,0,2378
15598,1384,M,PhD,70,Prof,70,79,Full,0,2805
15599,1384,M,PhD,70,Prof,70,80,Full,0,3058
15600,1384,M,PhD,70,Prof,70,81,Full,0,3517
15601,1384,M,PhD,70,Prof,70,82,Full,0,3777
15602,1384,M,PhD,70,Prof,70,83,Full,0,4101
15603,1384,M,PhD,70,Prof,70,84,Full,0,4442
15604,1384,M,PhD,70,Prof,70,85,Full,0,4442
15605,1384,M,PhD,70,Prof,70,86,Full,0,5588
15606,1384,M,PhD,70,Prof,70,87,Full,0,5869
15607,1384,M,PhD,70,Prof,70,88,Full,0,6126
15608,1384,M,PhD,70,Prof,70,89,Full,0,6555
15609,1384,M,PhD,70,Prof,70,90,Full,0,7162
15610,1384,M,PhD,70,Prof,70,91,Full,0,7494
15611,1384,M,PhD,70,Prof,70,92,Full,0,7823
15612,1384,M,PhD,70,Prof,70,93,Full,0,8049
15613,1384,M,PhD,70,Prof,70,94,Full,0,8049
15614,1384,M,PhD,70,Prof,70,95,Full,0,8283
15615,1385,M,PhD,78,Other,87,87,Assoc,0,4285
15616,1385,M,PhD,78,Other,87,88,Assoc,0,4285
15617,1385,M,PhD,78,Other,87,89,Assoc,0,4585
15618,1385,M,PhD,78,Other,87,90,Assoc,0,4800
15619,1385,M,PhD,78,Other,87,91,Assoc,0,5022
15620,1385,M,PhD,78,Other,87,92,Assoc,0,5168
15621,1385,M,PhD,78,Other,87,93,Assoc,0,5472
15622,1385,M,PhD,78,Other,87,94,Assoc,0,5472
15623,1385,M,PhD,78,Other,87,95,Full,0,5962
15624,1386,M,PhD,69,Other,85,85,Full,0,4631
15625,1386,M,PhD,69,Other,85,86,Full,0,4769
15626,1386,M,PhD,69,Other,85,87,Full,0,5010
15627,1386,M,PhD,69,Other,85,88,Full,0,5305
15628,1386,M,PhD,69,Other,85,89,Full,0,6649
15629,1386,M,PhD,69,Other,85,90,Full,0,7162
15630,1386,M,PhD,69,Other,85,91,Full,0,7712
15631,1386,M,PhD,69,Other,85,92,Full,0,8049
15632,1386,M,PhD,69,Other,85,93,Full,0,8165
15633,1386,M,PhD,69,Other,85,94,Full,0,8165
15634,1386,M,PhD,69,Other,85,95,Full,0,8402
15635,1387,M,PhD,82,Prof,84,84,Assist,0,3484
15636,1387,M,PhD,82,Prof,84,85,Assist,0,3484
15637,1387,M,PhD,82,Prof,84,86,Assist,0,4510
15638,1387,M,PhD,82,Prof,84,87,Assist,0,4736
15639,1387,M,PhD,82,Prof,84,88,Assist,0,5015
15640,1387,M,PhD,82,Prof,84,89,Assist,0,5522
15641,1387,M,PhD,82,Prof,84,90,Assoc,0,6120
15642,1387,M,PhD,82,Prof,84,91,Assoc,0,6590
15643,1387,M,PhD,82,Prof,84,92,Assoc,0,6977
15644,1387,M,PhD,82,Prof,84,93,Assoc,0,7283
15645,1387,M,PhD,82,Prof,84,94,Assoc,0,7283
15646,1387,M,PhD,82,Prof,84,95,Assoc,0,7388
15647,1388,M,PhD,72,Other,74,76,Assist,0,1623
15648,1388,M,PhD,72,Other,74,77,Assist,0,1791
15649,1388,M,PhD,72,Other,74,78,Assist,0,1904
15650,1388,M,PhD,72,Other,74,79,Assoc,0,2120
15651,1388,M,PhD,72,Other,74,80,Assoc,0,2290
15652,1388,M,PhD,72,Other,74,81,Assoc,0,2566.667
15653,1388,M,PhD,72,Other,74,82,Assoc,0,2719
15654,1388,M,PhD,72,Other,74,83,Assoc,0,2952
15655,1388,M,PhD,72,Other,74,84,Assoc,0,3152
15656,1388,M,PhD,72,Other,74,85,Full,0,3243
15657,1388,M,PhD,72,Other,74,86,Full,0,3745
15658,1388,M,PhD,72,Other,74,87,Full,0,3933
15659,1388,M,PhD,72,Other,74,88,Full,0,4105
15660,1388,M,PhD,72,Other,74,89,Full,1,5215
15661,1388,M,PhD,72,Other,74,90,Full,1,5458
15662,1388,M,PhD,72,Other,74,91,Full,1,5794
15663,1388,M,PhD,72,Other,74,92,Full,1,5962
15664,1388,M,PhD,72,Other,74,93,Full,1,6135
15665,1388,M,PhD,72,Other,74,94,Full,0,6878
15666,1388,M,PhD,72,Other,74,95,Full,0,7078
15667,1389,F,PhD,71,Arts,71,76,Assist,0,1623
15668,1389,F,PhD,71,Arts,71,77,Assoc,0,1866
15669,1389,F,PhD,71,Arts,71,78,Assoc,0,1980
15670,1389,F,PhD,71,Arts,71,79,Assoc,0,2161
15671,1389,F,PhD,71,Arts,71,80,Assoc,0,2290
15672,1389,F,PhD,71,Arts,71,81,Assoc,0,2496
15673,1389,F,PhD,71,Arts,71,82,Assoc,0,2496
15674,1389,F,PhD,71,Arts,71,83,Assoc,0,2787
15675,1389,F,PhD,71,Arts,71,84,Full,0,3290
15676,1389,F,PhD,71,Arts,71,85,Full,0,3273.134
15677,1389,F,PhD,71,Arts,71,86,Full,0,3745
15678,1389,F,PhD,71,Arts,71,87,Full,0,3933
15679,1389,F,PhD,71,Arts,71,88,Full,0,4669
15680,1389,F,PhD,71,Arts,71,89,Full,0,4855
15681,1389,F,PhD,71,Arts,71,90,Full,0,5229
15682,1389,F,PhD,71,Arts,71,91,Full,0,5551
15683,1389,F,PhD,71,Arts,71,92,Full,0,5712
15684,1389,F,PhD,71,Arts,71,93,Full,0,5878
15685,1389,F,PhD,71,Arts,71,94,Full,0,5878
15686,1389,F,PhD,71,Arts,71,95,Full,0,6135
15687,1391,M,PhD,78,Prof,78,78,Assist,0,1700
15688,1391,M,PhD,78,Prof,78,79,Assist,0,1964
15689,1391,M,PhD,78,Prof,78,80,Assist,0,2147
15690,1391,M,PhD,78,Prof,78,81,Assist,0,2357
15691,1391,M,PhD,78,Prof,78,82,Assist,0,2496
15692,1391,M,PhD,78,Prof,78,83,Assist,0,2633
15693,1391,M,PhD,78,Prof,78,84,Assoc,0,2977
15694,1391,M,PhD,78,Prof,78,85,Assoc,0,2977
15695,1391,M,PhD,78,Prof,78,86,Assoc,0,3537
15696,1391,M,PhD,78,Prof,78,87,Assoc,0,3715
15697,1391,M,PhD,78,Prof,78,88,Assoc,0,3715
15698,1391,M,PhD,78,Prof,78,89,Assoc,0,4032
15699,1391,M,PhD,78,Prof,78,90,Full,0,4405
15700,1391,M,PhD,78,Prof,78,91,Full,0,4743
15701,1391,M,PhD,78,Prof,78,92,Full,0,5095
15702,1391,M,PhD,78,Prof,78,93,Full,0,5472
15703,1391,M,PhD,78,Prof,78,94,Full,0,5472
15704,1391,M,PhD,78,Prof,78,95,Full,0,6048
15705,1392,M,PhD,90,Other,90,90,Assist,0,4731
15706,1392,M,PhD,90,Other,90,91,Assist,0,4812
15707,1392,M,PhD,90,Other,90,92,Assist,0,4951
15708,1392,M,PhD,90,Other,90,93,Assist,0,5168
15709,1392,M,PhD,90,Other,90,94,Assist,0,5168
15710,1392,M,PhD,90,Other,90,95,Assist,0,5631
15711,1393,F,PhD,90,Arts,91,91,Assist,0,3225
15712,1393,F,PhD,90,Arts,91,92,Assist,0,3318
15713,1393,F,PhD,90,Arts,91,93,Assist,0,3366
15714,1393,F,PhD,90,Arts,91,94,Assist,0,3366
15715,1393,F,PhD,90,Arts,91,95,Assist,0,3414
15716,1394,F,PhD,91,Other,91,91,Assist,0,4165
15717,1394,F,PhD,91,Other,91,92,Assist,0,5208
15718,1394,F,PhD,91,Other,91,93,Assist,0,5833
15719,1394,F,PhD,91,Other,91,94,Assist,0,5833
15720,1394,F,PhD,91,Other,91,95,Assist,0,5963
15721,1395,M,PhD,59,Other,59,76,Full,0,2625.397
15722,1395,M,PhD,59,Other,59,77,Full,0,2844
15723,1395,M,PhD,59,Other,59,78,Full,0,2976
15724,1395,M,PhD,59,Other,59,79,Full,0,3219
15725,1395,M,PhD,59,Other,59,80,Full,0,3398
15726,1395,M,PhD,59,Other,59,81,Full,0,3723
15727,1395,M,PhD,59,Other,59,82,Full,0,3723
15728,1395,M,PhD,59,Other,59,83,Full,0,3928
15729,1395,M,PhD,59,Other,59,84,Full,0,4317
15730,1395,M,PhD,59,Other,59,85,Full,0,4317
15731,1395,M,PhD,59,Other,59,86,Full,0,4446
15732,1395,M,PhD,59,Other,59,87,Full,0,4669
15733,1395,M,PhD,59,Other,59,88,Full,0,4805
15734,1395,M,PhD,59,Other,59,89,Full,0,5215
15735,1395,M,PhD,59,Other,59,90,Full,0,5381
15736,1395,M,PhD,59,Other,59,91,Full,0,5631
15737,1395,M,PhD,59,Other,59,92,Full,0,5794
15738,1395,M,PhD,59,Other,59,93,Full,0,5962
15739,1395,M,PhD,59,Other,59,94,Full,0,5962
15740,1395,M,PhD,59,Other,59,95,Full,0,6223
15741,1396,M,PhD,82,Other,84,84,Assist,0,2434
15742,1396,M,PhD,82,Other,84,85,Assist,0,2434
15743,1396,M,PhD,82,Other,84,86,Assist,0,2507
15744,1396,M,PhD,82,Other,84,87,Assist,0,2633
15745,1396,M,PhD,82,Other,84,88,Assist,0,2788
15746,1396,M,PhD,82,Other,84,89,Assist,0,3069
15747,1396,M,PhD,82,Other,84,90,Assist,0,3212
15748,1396,M,PhD,82,Other,84,91,Assoc,0,3559
15749,1396,M,PhD,82,Other,84,92,Assoc,0,3823
15750,1396,M,PhD,82,Other,84,93,Assoc,0,3991
15751,1396,M,PhD,82,Other,84,94,Assoc,0,3991
15752,1396,M,PhD,82,Other,84,95,Assoc,0,4225
15753,1397,M,PhD,61,Other,88,88,Full,0,10248
15754,1397,M,PhD,61,Other,88,89,Full,0,10810
15755,1397,M,PhD,61,Other,88,90,Full,0,11315
15756,1397,M,PhD,61,Other,88,91,Full,0,11672
15757,1397,M,PhD,61,Other,88,92,Full,0,11840
15758,1397,M,PhD,61,Other,88,93,Full,0,12184
15759,1397,M,PhD,61,Other,88,94,Full,0,12184
15760,1397,M,PhD,61,Other,88,95,Full,0,12184
15761,1398,M,PhD,84,Other,90,90,Assoc,0,4933
15762,1398,M,PhD,84,Other,90,91,Assoc,0,5016
15763,1398,M,PhD,84,Other,90,92,Assoc,0,5236
15764,1398,M,PhD,84,Other,90,93,Assoc,0,5465
15765,1398,M,PhD,84,Other,90,94,Assoc,0,5465
15766,1398,M,PhD,84,Other,90,95,Assoc,0,5705
15767,1399,F,PhD,62,Other,62,76,Assoc,0,1882
15768,1399,F,PhD,62,Other,62,77,Assoc,0,2058
15769,1399,F,PhD,62,Other,62,78,Assoc,0,2290
15770,1399,F,PhD,62,Other,62,79,Full,0,1938
15771,1399,F,PhD,62,Other,62,80,Full,0,2900
15772,1399,F,PhD,62,Other,62,81,Full,0,3298
15773,1399,F,PhD,62,Other,62,82,Full,0,3581
15774,1399,F,PhD,62,Other,62,83,Full,0,3764
15775,1399,F,PhD,62,Other,62,84,Full,0,3962
15776,1399,F,PhD,62,Other,62,85,Full,0,3962
15777,1399,F,PhD,62,Other,62,86,Full,0,4081
15778,1399,F,PhD,62,Other,62,87,Full,0,4285
15779,1399,F,PhD,62,Other,62,88,Full,0,4473
15780,1399,F,PhD,62,Other,62,89,Full,0,4786
15781,1399,F,PhD,62,Other,62,90,Full,0,5082
15782,1399,F,PhD,62,Other,62,91,Full,0,6048
15783,1399,F,PhD,62,Other,62,92,Full,0,6223
15784,1399,F,PhD,62,Other,62,93,Full,0,6404
15785,1399,F,PhD,62,Other,62,94,Full,0,6404
15786,1399,F,PhD,62,Other,62,95,Full,0,6684
15787,1400,M,PhD,73,Prof,84,84,Assoc,0,3586
15788,1400,M,PhD,73,Prof,84,85,Assoc,0,3586
15789,1400,M,PhD,73,Prof,84,86,Assoc,0,4023
15790,1400,M,PhD,73,Prof,84,87,Assoc,0,4225
15791,1400,M,PhD,73,Prof,84,88,Assoc,0,4347
15792,1400,M,PhD,73,Prof,84,89,Assoc,0,5141
15793,1400,M,PhD,73,Prof,84,90,Assoc,0,5458
15794,1400,M,PhD,73,Prof,84,91,Assoc,0,5712
15795,1400,M,PhD,73,Prof,84,92,Assoc,0,5878
15796,1400,M,PhD,73,Prof,84,93,Assoc,0,6048
15797,1400,M,PhD,73,Prof,84,94,Assoc,0,6048
15798,1400,M,PhD,73,Prof,84,95,Full,0,6496
15799,1401,M,PhD,68,Other,67,76,Assoc,0,2428
15800,1401,M,PhD,68,Other,67,77,Assoc,0,2670
15801,1401,M,PhD,68,Other,67,78,Assoc,0,2870
15802,1401,M,PhD,68,Other,67,79,Assoc,0,3189
15803,1401,M,PhD,68,Other,67,80,Full,0,3422
15804,1401,M,PhD,68,Other,67,81,Full,0,3887
15805,1401,M,PhD,68,Other,67,82,Full,1,4174
15806,1401,M,PhD,68,Other,67,83,Full,1,5155
15807,1401,M,PhD,68,Other,67,84,Full,1,5746
15808,1401,M,PhD,68,Other,67,85,Full,1,5746
15809,1401,M,PhD,68,Other,67,86,Full,1,6540
15810,1401,M,PhD,68,Other,67,87,Full,0,6540
15811,1401,M,PhD,68,Other,67,88,Full,0,7067
15812,1401,M,PhD,68,Other,67,89,Full,0,7562
15813,1401,M,PhD,68,Other,67,90,Full,0,8665
15814,1401,M,PhD,68,Other,67,91,Full,0,9520
15815,1401,M,PhD,68,Other,67,92,Full,0,10055
15816,1401,M,PhD,68,Other,67,93,Full,0,9556
15817,1401,M,PhD,68,Other,67,94,Full,0,9556
15818,1401,M,PhD,68,Other,67,95,Full,0,10363
15819,1402,M,PhD,89,Prof,89,89,Assist,0,4629
15820,1402,M,PhD,89,Prof,89,90,Assist,0,4708
15821,1402,M,PhD,89,Prof,89,91,Assist,0,4881
